TRAJ,C1-C2,C2-C3,C3-C4,C4-C5,C5-C6,C6-C7,C7-C8,C8-C1,C6-H9,C7-H10,C8-H11,C1-H12,C5-H13,C5-H14,C4-H15,C4-H16,C3-H17,C3-H20,C2-H18,C2-H19,C8-C1-C2,C1-C2-C3,C2-C3-C4,C3-C4-C5,C4-C5-C6,C5-C6-C7,C6-C7-C8,C7-C8-C1,dih H9-C6-C7-H10,dih H11-C8-C1-H12
134,1.5483380766525887,1.7025814360467095,1.5190948692529676,1.5550722954782321,1.5780033923123025,1.4642506517565697,1.4060697719880775,1.6385206757658815,1.047124892903909,1.0935818659871572,1.038680265343848,1.0322679547817246,0.9948878468453394,1.0394669954155873,1.0015406058367922,1.0214707376576568,1.0150643666267078,1.1918470626926265,1.0304990253516941,1.096548411446821,129.13538669029006,118.84409030919315,128.69020795946795,112.67601424513555,112.90799571674883,131.58607073705983,114.49074600416715,87.48002507688052,52.40020876418924,47.87119774418627
138,1.6638556621909388,1.546929801178185,1.5703438063023498,1.5225021238167433,1.5807242662202137,1.3370852391080474,1.5671549744682256,2.0930317464009,1.2502134708590051,1.0881101122843277,1.0597486125612827,1.062871078160209,1.1127588623516187,1.105377402857197,1.206854784877755,1.2290397192964795,1.088924294605776,1.0826792235041853,1.1882985330533395,1.1687211141712586,123.74565718770853,109.37328758249522,121.03748599787929,117.95907730481798,104.16735565634177,127.04937210202202,126.07783053016274,105.2229037932939,1.2003040742680366,30.659117772251115
140,1.5630070632264483,1.470833676445965,1.490609837856434,1.5560229047796812,1.6062815637297634,1.361693547330638,1.5654685523983938,1.4694564039497537,1.1057289606418281,1.0971857744325726,1.0793138041639108,1.025198257259674,1.0402847939571107,0.9381359559852411,0.9957179088159899,1.0770889504360166,1.1611990137931425,1.0656259664488579,1.0128133061178384,0.9979651908573589,111.91176184068898,115.17184369456858,114.87323268707117,112.76874657770993,112.71827607909879,122.06726239201916,140.69795727536848,92.5754407279502,18.39407894196289,71.52613947221799
142,1.5466166448673233,1.5076977590638265,1.4672390254855914,1.5614492639037545,1.5194091209393021,1.4382893076087768,1.439661037182594,1.4181359070389419,1.0646166996195108,1.121390720802152,1.359010934300464,1.0473621184403668,1.2204519287531186,1.1234293994348372,1.1956199851069957,1.1711011494565002,1.1323780605713984,1.4342732598765964,0.9950748482743715,1.146570143898491,129.10209994690288,107.06691182359899,132.6334072758917,117.76145081676486,103.01648311966127,116.27298475385645,128.91910194526878,134.27719065543565,2.309633103247081,105.53767620892258
143,1.5581866861952214,1.5105399006722084,1.5089716425638364,1.6544419539758366,1.6134075911388972,1.2852158937652978,1.445830931732205,1.527881675294321,1.0033160608699634,1.275713354928851,1.0683119706459108,1.015972509336511,1.0274598451391177,1.2550264236995452,1.2041144564925113,1.1054326408527357,1.0768026912289974,1.0826228487439475,1.1714913211962632,1.1259995397445102,137.90267286318516,127.65563386742312,114.69035661750742,116.37871783778803,126.22354986375244,126.98807197940232,88.7852630365124,111.91493345169408,65.27982258375093,1.4802503141868706
144,1.5257792521214355,1.4453200432944142,1.478041858483416,1.4842379922250177,1.565419816608941,1.320241076422026,1.4518733475766166,1.6333238630513292,1.1007528342961062,1.2776472076603278,1.178205192376565,1.0700372980589345,1.1704784242644939,1.2129179032029878,1.0205255271642366,1.16544096530494,1.2063356983880984,1.0360039235777063,0.9655183521808925,1.2906116219272132,126.60231293217748,134.58591604892732,127.09021492238064,126.34990108625696,117.16300191097606,118.99619079863423,137.18529787699762,111.68276616413668,3.5740720741781917,119.95136764190107
145,1.4940992018268011,1.7696583292771164,1.5296030126613223,1.6562005538876032,1.4419434754614417,1.3600894927651812,1.455540588521114,1.4594427753594297,1.1876118721140174,1.1809400608533165,1.140849338312197,1.1884027201144167,0.9790231738034614,1.1410994449393312,1.0006094430499821,1.1056222674273228,1.124561888270973,1.0902964201643621,1.2367589495697853,0.9311656141833755,111.78029024440148,106.47061829158656,99.82861986873898,129.66354911724628,116.48345138787761,129.17606600080907,128.12431095786752,105.20068519797195,0.8883282304421891,25.325020919594756
146,1.5205055745676954,1.6599929316656319,1.4996223016128698,1.6583769342444514,1.6700858584364227,1.2968627630152398,1.48763771155034,1.3325027504525908,1.1424838905469639,1.1694038980497239,1.1269772093152373,1.124102121842177,1.091145265184608,1.0798481610061226,1.0499219148621555,1.0858115030046336,1.1650566137545166,1.1222342233997094,1.281533590600262,1.0343915774039623,120.55664329771545,118.81783482070257,113.76121988625009,113.58477328555462,114.68403990056088,120.09686904267254,130.0957963208826,136.42150260850008,24.38144589688669,93.87975928497963
147,1.5880127622645186,1.6209243969418825,1.5489858752883148,1.6497282503421997,1.481011340256636,1.3588522994792673,1.4759034170187038,1.4308041728733192,1.0200445500894508,0.9337465535473991,1.1884573350737797,1.1077996196129725,1.3110937498116715,1.0758705089369032,1.1959403740561825,1.018147250196094,1.0787512328957036,1.1947002337895583,1.143600459811648,0.9903666976100162,125.57546256282595,121.01297020766653,119.5554085627159,116.52621738558437,120.70533858963849,139.42935979096782,93.11208234080671,152.7338393578402,65.85648362506801,32.696227086399716
149,1.4757952715235123,1.5688763595791804,1.508418395546339,1.575271542984471,1.6270047448024798,1.5159120111160114,1.4191193484357725,1.415100740639673,1.2070127275262972,1.2262937500080793,1.2356026875314858,1.1717925796752382,1.0418473016994247,1.1964823660297377,1.3162475252501715,1.0914776063728429,1.0881545630486185,1.022285128958933,1.2132352633214947,1.193196310273134,120.41278475514459,126.34854098507606,115.39010131483133,113.01245006705378,118.71480039801598,128.4737185612868,89.88293271814491,146.3467999868509,75.6591185757839,58.476704723488666
151,1.4860118471744557,1.820304036675861,1.628121129684605,1.5448931937337909,1.5189566310190612,1.5383893190218225,1.47495729508714,1.4361643273493065,1.1277326996877284,1.0579033967190252,1.4910368536147272,0.9891738434194236,1.2093422132488532,1.2148177693382616,1.0701066982520924,1.2142241030669982,0.9986502533356982,1.3541333957955635,1.1682956666908695,1.0280802319324607,127.58238526286685,99.21575893043963,107.71770000561057,112.37800140919093,114.77689174023081,85.0822238625074,144.15790197317028,122.58621338408963,153.00579150826238,2.34407566930719
152,1.4891786875991573,1.6933723293606133,1.5877363766498322,1.6039636603318446,1.7839204937357964,1.24323284796584,1.5553119821029675,1.4254984166818732,1.1850101083161757,1.116832296293008,1.044669764620052,1.115821945121291,1.3186390276289954,1.127550760101664,1.3385545601687907,1.4807947960648564,1.0869040172677726,1.0885698869187581,1.1562228381254118,1.2636947261903513,124.75240556422897,113.74084601495319,111.14735272812446,111.18436856066162,120.74241082360214,114.64367058008649,73.41404874892034,122.81076809592818,60.83087675514785,6.888815215121227
153,1.4888299972957049,1.5785567683397919,1.4646181065593817,1.6755195736006476,1.3943736086899379,1.397399963006684,1.6399973412679025,1.4373759519102542,1.019819649715208,1.277585210960821,0.9439361350215925,1.02746977867951,1.0617798170792336,1.0600923234158017,1.140437860560477,1.2071873589659163,1.2130124368249118,1.0645992173965488,1.1916399864915732,1.1969038056086554,138.08711317286046,122.3367687178618,127.54269759230351,107.43312834718385,113.06044947828144,120.59082117471213,129.87635092685417,111.02773420918606,119.37012737153671,4.036647868745089
155,1.5017037367140633,1.5987579320650231,1.573668910271628,1.520185648469321,1.6127884895390536,1.4801222987519884,1.3843630104460156,1.5109130305849525,0.9923405437424592,1.158439868340772,0.973237355446808,1.2800715599786585,1.0774993694874924,1.0459900822001948,1.2120918259334807,1.256534786109711,1.1167526287518568,1.1485873426997408,1.2536717568021842,0.9471666096700201,127.01189850022595,112.84177321258586,110.56578537596776,119.21194140212015,111.45676388526215,124.58936966968196,102.86237054036411,106.18894718123349,28.67579644934895,117.26034135247444
156,1.5918324049101868,1.4584641389929107,1.5763773647956776,1.6720676376156114,1.6187960366820568,1.4586236517307594,1.502722404553942,1.3353710209480587,1.072761321546922,1.135305186011159,1.0211859605019735,1.012006286402191,1.2310548353636113,1.3266775114864082,1.1737226481758494,1.08147138489148,1.0974082290568938,1.0247867955651007,1.152036647339911,1.2397274443188455,125.43142476700777,105.10019843906986,107.2610403709233,115.85640306082955,126.21473508814259,121.7908808970111,122.43043355343417,132.96747229836683,127.12797348337993,28.656734627010305
157,1.6769753363575728,1.4943527500392848,1.4961143599534579,1.5986963156390428,1.3794148958722092,1.3558610889516687,1.3957812728080707,1.370243738425866,1.0725194945129177,1.187424586256613,1.2017925119375286,1.3311648247611658,1.2440534085258672,1.2241861749397347,1.2706127935126654,1.0296787271185648,1.3714035123014048,1.0575859865946013,1.2848401720551008,1.0942369158070482,116.28649961467188,122.80316200498093,109.26359179080023,121.02756733812909,125.43493827378894,130.8387269887066,116.89472529461884,144.2470847526689,40.8777101167656,132.26681785209612
160,1.5980947822854359,1.6015720281520855,1.5859936489532322,1.6330405211616281,1.7233302620285877,1.262016985579022,1.5173693266418686,1.3833434997641176,1.3635946222254776,1.0592006915585854,1.058499276931474,1.0390149375066338,1.0621272755560225,1.0703071494998584,1.090196136248638,0.9927219311991273,1.1308763671150086,1.171219711770569,1.0987040439141615,1.2436784874630225,119.23562268675757,119.72264897313963,121.72480767489857,113.61093193456489,123.38845926520611,129.65576817070217,117.11034767748646,72.85101553915334,29.152538704216884,61.83598790848232
162,1.5240395306057184,1.4648222804013848,1.5395726207361993,1.6194170117682305,1.652343465864535,1.524887201350357,1.403319596453948,1.5459609783275987,1.410466310835727,2.7360702575918596,1.1929297425072392,0.971529277656512,1.032145860457581,1.3567106128730777,1.222227784504396,1.2072909981170865,1.2125661077585244,1.1465148494775235,1.1658946748995107,1.1060542354588028,119.11576315325624,119.48548010498237,120.11360375159533,112.05713522693061,120.5862741462614,111.67538519625333,125.96447520314224,128.74937287284163,133.4160065384153,28.078739138488537
163,1.5319993626397266,1.598594820816662,1.6643380913646075,1.6853636770332074,1.513888095243142,1.359262389220836,1.6001465955270495,1.3120431741357292,1.4365535096921058,1.209306073575985,1.0535650872446025,1.1186211686978134,1.1857009273968335,1.1711322924559981,1.3503045271822927,0.9552678354582341,1.1753412478380476,1.0246492311838922,1.2194023675896588,1.0212057421563636,122.94433844321377,108.10660052319452,108.01306262977626,113.13140475631512,116.29395934189044,122.46672756192125,83.354244351533,113.7932814633568,74.21507258939486,5.919642102098555
166,1.7382882939725601,1.624917012741259,1.5271135225865815,1.7451634080795728,1.5150923554218312,1.3502955777667103,1.496776860193184,1.6821128018651759,1.0046922748439029,1.1756518442542414,1.2154648183345547,1.1402385370396344,1.107786854623217,1.112920159116609,1.0183521892859781,1.112889866704651,0.9662998564165577,1.0540928697995378,1.3637972834849392,1.0441617335354492,121.26685092648073,114.2239831622458,128.38481357865788,109.89150318943214,111.87033689881338,124.41917060670528,114.13377701431874,126.02242413500768,2.5836830223521896,87.0965117526204
167,1.5287932920414273,1.4766890905972125,1.554296405932628,1.610967766362838,1.4803898305998522,1.5380588080339765,1.4204545245728757,1.5195031198878668,1.1485356818617438,1.0790473585931115,1.2614109065415982,1.2333579063559497,1.2424073869593588,1.0800399203567608,1.1667947997684005,1.1140540420126839,1.0030926654188,1.2000817868294529,1.1768831567350255,1.1662560673918625,114.88861691460087,116.53626495874225,117.43540816483919,117.56438590583463,122.26259585406221,115.03783127564377,135.45362991982248,111.01173099061458,84.09718616438639,10.79626570180263
168,1.67229606740655,1.60856066025983,1.5516871916463337,1.5449639527340806,1.4607186901033458,1.4295958560566309,1.4505703766519813,1.6189662722381388,1.1049531239420591,1.1616504758926802,1.091977429358288,1.217661738511849,1.1184467458441503,1.1727248377499395,1.2929701992225175,1.050505682169953,1.1012110661146228,1.1220327100583156,1.017316870828751,1.2005937684507553,130.89342767451603,118.4301898692462,123.24256444206874,110.02468801229118,118.82480248126333,120.31184931049151,122.22417184801975,86.13845036656944,15.271303930473826,44.22711577273688
171,1.5601167967037808,1.5636392160515957,1.6702497358009354,1.586093580214164,1.5880412772307657,1.4427551330267505,1.2288749506586036,1.4074658353789464,1.42029884583575,1.1720140691333558,1.0500101201821093,1.0911646907597712,1.0617604770301536,1.157496542305272,1.2145534256824027,1.127396822132693,1.1505913194844801,1.146515858173046,1.0033819135950999,1.126054619880574,113.53813752696809,120.83467694770304,112.3191808230136,126.50085472742121,116.21583409467013,140.1621638365486,101.12689116618463,131.682921311586,57.92728343211739,44.54057712317458
172,1.505224510506754,1.5895558255948858,1.5571539149296059,1.5434188046855708,1.4155003908622688,1.46175336805935,1.5578124708271113,1.3619029730791918,1.2480500763295477,1.1186901351017706,1.0359336699299782,1.0542480807645893,1.085046009567831,1.1766734880858107,1.112345882787569,1.0669262407943458,1.0915601069203829,0.9574372576785859,1.078791451438305,1.083095153146065,132.1586399333404,116.74105690542409,118.7845156815949,110.76744295732605,117.22111317631116,112.24649849377536,83.51730700136457,115.77294873451514,33.89283099899037,0.9153463655948255
174,1.5496167269532097,1.606786806226675,1.5373573779781466,1.5756796896800824,1.4939339744394609,1.4582408782610317,1.559653059526276,1.381626307024406,1.2595603798633161,1.094564755435693,1.0542626384082958,1.093007088585265,1.1930295546824565,1.0841880290999355,1.2236429766227097,1.0812545886174485,1.0908869716231127,1.0839351074488546,1.1501876314603814,1.2710948929976007,113.93190706350241,115.60190353313135,113.24561508690759,112.25486492764013,105.5153452983289,139.91045933902453,100.79997388571387,128.9334716640519,133.0475602036158,15.75684513642333
175,1.7838986860468031,1.5281581473207613,1.7508411408021929,1.4788047558988693,1.5508150750915695,1.3207440546171236,1.5107557597124637,1.2908684314865355,1.0152426574340703,1.1880834939285003,1.142207661747748,1.1664161587579869,1.10870159617347,0.9864581405773089,1.1585117865840973,1.2692169317113748,1.0899619397609284,1.2069108936475146,1.132568639633459,1.045718187254173,114.86829089274364,111.19826443858665,111.8599237710504,113.21485871201739,118.15573244860792,132.26700811318548,122.310315781963,137.46509395390757,21.90707875726644,124.29412143892763
176,1.7305005561009326,1.469883354299628,1.5416591170866116,1.4502154354677306,1.5478149082273778,1.3592357403838702,1.4806941529102944,1.526460521399364,1.0464094656178464,1.262548308216982,1.1772268954096605,1.2029335868117308,1.0586123180163758,1.1067015438886108,1.2233978468453737,1.2868625815735275,1.178291479573534,1.1296470286302212,1.1050935815049878,1.1751935560782163,119.44627672587424,120.27686431155357,114.55659677215498,117.84263833221316,122.87932783487749,122.75323961867173,122.3413080104791,147.69978766700365,36.66139338334938,123.89092192131898
177,1.491244888866865,1.6567507799430332,1.614452479895528,1.6441642091813347,1.6366332789625753,1.4200875367479673,1.4327308434056083,1.3974428421090508,1.099362954688989,1.042044357844902,0.9699103253367354,1.1577555727861542,1.076783999416483,1.1231113315903498,1.041559018219153,1.16289807713052,1.2476138595312638,1.1714122450599886,1.0539208237296986,1.0599777053687318,126.78458403738237,108.62854915648657,112.16533469932482,122.4427145516309,110.5667946083137,121.81621291361964,130.28496505476906,95.5548517000375,18.138805178183723,120.11822281237308
178,1.4922949946624149,1.41748368903635,1.5448447399825553,1.6251758709595179,1.738378520671003,1.2900943654368315,1.4393618887811037,1.5119365835944203,1.0559532954739157,1.1014604583859076,1.280183238645703,1.0090675827975308,1.1625367785191272,1.0868868332769541,1.0901019158233953,1.1706151410188246,1.1679531476748706,1.044579179795601,1.1841622503865132,1.0850794823845629,114.72441188963772,114.31607150627838,112.69540115408743,109.0012194212364,94.48621802329451,122.50895658737508,122.73094624170406,137.47130419432338,18.49899950124806,118.38287911479722
179,1.5490565713996571,1.5110154250562942,1.651208645800386,1.6183870222203132,1.6797283134691932,1.3926942411368295,1.449880648450706,1.2477673042038513,1.0792417903069387,1.072067033465606,1.3180411643025909,0.9824653895048339,1.2195559164676162,1.233394086572122,1.0498217477318712,1.0372067525136983,1.038541974606181,0.9610229969122764,1.0111899826678996,1.083984253921712,131.49852333503392,102.75966963742697,114.8485236003702,110.61658232314194,117.19878052211827,120.94683188777186,83.00532662638331,123.17145937225013,58.994783015946446,3.1918794064741767
180,1.6218868563998996,1.5717241100940385,1.5605404041851532,1.4508879755477848,1.7173257204760535,1.4230261029455165,1.5049848712942095,1.3843976826852535,1.160634699618599,1.1390012859290881,1.1110947334516839,1.1676276578518645,1.1887025670206097,1.047628301405196,1.0917211101410158,1.0848253065007463,1.0514470349608458,1.1339863904440002,1.066524059001367,1.2625625615074936,139.65045979784807,125.76787421472268,116.16656887939615,121.56366074364004,112.36152241707565,125.91935604568893,88.85403360619769,142.4778724186652,74.05047295876804,5.492408603459972
182,1.5688745157654553,1.4423736547864918,1.5092751992661644,1.596951182392447,1.600503718837221,1.4238678031302174,1.3205060493036394,1.3582092760059343,1.3353788265982394,1.0067252348194524,1.131096233691996,1.0847455921969247,1.168324991032279,1.0577748969662324,1.1563317929173869,1.146284113378054,1.1789622467460392,1.1207254307950967,1.2906575527924997,1.2226186525058866,120.02456390389209,112.6518565951933,122.80473802598137,120.61824233787111,107.82463274022368,137.51842681353878,96.48238192189497,122.56943466872477,31.451220206366333,94.90004958594885
182,1.5482799982278885,1.7089642030496353,1.468670431371744,1.5447930545065578,1.5560161604191804,1.4103179732345792,1.494907882238747,1.3344229137344306,0.9496354204373935,1.1621158283061277,1.245354855713237,1.0577252756686735,1.0874630990191603,1.0886799056981142,1.1705510043738165,1.0886491650696222,1.0080454168015205,1.1214754576680792,1.089068998576446,1.0940089326486482,139.1682352082023,121.37850432032143,122.39477357972929,106.54763982559938,107.15828219447569,124.69711235361648,86.67903345697798,123.356169698369,21.482833283288354,7.833350823828786
183,1.5166810140178104,1.7120022566069133,1.5620739047911132,1.5725235843955794,1.5819095326187853,1.2623872252226165,1.503928902510783,1.319546968152081,1.0595255174957274,1.1408351858127552,1.1102048241178062,1.3313954580190037,1.047564690364758,1.274465931999112,0.9713147895295706,1.3095735714180303,1.058812918764279,1.0565197688942343,1.0342853344114438,1.09194833265727,110.22396586881274,105.61555568910276,123.95801666505079,127.88614762891237,113.84408264389187,141.8754274974161,118.51184552632837,121.32824013009233,4.3087249171060265,72.58952486055642
185,1.5618728382736118,1.4080835053732221,1.6794115463502737,1.7148812398718674,1.579279372125358,1.365706535337247,1.5236655621282202,1.239066983604754,1.2225649348952343,1.175854109688025,1.117669511255372,1.0182875657946993,1.0967521544642944,1.1466496748438901,1.2096797192176114,1.2021389080463656,1.0819254580028537,1.1144029629735173,1.0913137601132719,1.1429171030687855,125.13472732479076,117.64441135825417,125.83506639147447,105.07311824538706,105.49099489950599,119.9379711592898,121.1434255566436,114.69728609421858,40.17900524352239,21.24832846397555
186,1.5744240995721275,1.5224725643869348,1.5032600660794886,1.494449626917677,1.4577891296357954,1.5132280444622053,1.4499509634242247,1.3191026626291635,1.1488741053928893,1.0184070440989412,1.0522828171595682,1.277587863310877,1.29719192612288,1.1713778118811222,1.1215463152679146,1.0730551409644054,1.114684948293991,1.1073579652034988,1.233092480520893,1.1690493440589154,132.2200403544932,118.3625944604942,106.1252494562047,123.0671887648516,128.0347277409046,125.5326453808573,121.1694814851405,124.43096289837335,85.63377308064145,12.45803510395687
186,1.5649360642118617,1.6634257911378019,1.7258405520911033,1.5714188340344937,1.458639399468744,1.4906440751493915,1.5637295814847532,1.5001794343302841,1.047129547481834,0.9534417406526023,1.1419383401705014,1.0174040618569724,1.0225575616830918,1.0621983406530628,1.0721415225607729,1.1085241502586143,1.1238055565303784,1.1363370866674287,0.9832711334383981,1.0831019075746102,110.8501161420794,111.62784027101594,114.22169544254692,118.45412945330906,107.8675898873714,137.55356276372117,100.79518749606706,130.36780046266063,131.78789854647914,31.833329080356094
188,1.526319469820976,1.6611600187458697,1.6754016241431746,1.613332228834663,1.4411753264504439,1.4883969179856888,1.466811885959117,1.4767273965342664,1.25602391148991,1.1331381697111755,1.1332776810951353,1.2352742137261943,1.2355699245796297,1.0456915698954234,1.125634904536458,1.0683930995573008,1.2312109606896466,1.1698486936151915,1.1230352585817664,1.1223843694591598,129.80487087804804,117.77044630230807,106.9341974286427,112.7592774928445,120.5819343735123,136.57376462659434,125.87108284141988,124.5879639652651,125.84216531693488,18.38394097799185
189,1.609423239747703,1.4615415886155507,1.6150491661821018,1.4782413547389375,1.4450376131728646,1.4221107727931634,1.5820645622533198,1.3830708243766858,1.0986555625811794,0.9629578934200289,1.1973742050965739,1.1928528771755924,1.1276073608759778,1.294234572875908,1.190319593789024,1.0857025076830633,1.0184054744337199,1.1337032925116328,0.8917491520404723,1.3817717811764703,131.73226093828825,113.07582981601412,114.9059855065063,106.69178299618001,120.55346029872977,104.22147560713074,75.18845639367596,112.60301122159797,51.57094806810191,4.358284593191034
190,1.5210494168526296,1.5170370275719791,1.5926077534463996,1.5330887606677768,1.4179269015898603,1.366599673264127,1.3422118667966814,1.3705066415563572,1.1012855756705686,1.023395913050488,1.1168423868167041,1.0755587941821187,1.2178914632044573,1.1422493382139733,1.0870359081508458,1.191738388091808,1.0739344051527557,1.0546154320230576,1.1019132653450807,1.034105913458443,113.93035030811825,114.72896219325419,108.80852625652518,106.15908185982904,118.64378743554735,135.5940898281664,136.77742433606934,96.46891204646865,41.88288407457157,53.14823694845608
192,1.4314762678709283,1.5122815584107794,1.540560428506197,1.5277219361433594,1.560223832011742,1.4440760694498511,1.4581406165307347,1.3757870500224156,1.1445570938961578,1.0773045208347818,1.1559445370607895,1.133862042299713,1.2016845770136007,1.1517611322295844,1.0650264161854746,1.0670314332461606,1.2785273706772577,1.1082531478825641,1.1937289940818345,1.2366438369103792,132.40218563365946,113.03503984763462,113.8845897967575,116.55842167342273,122.06258954744325,136.6778955022909,86.14296333879089,110.53608143850118,50.082772896456575,2.562171107908714
193,1.5404564956571327,1.5101651302804298,1.5224912594012974,1.6307791367004607,1.5281043600295154,1.3162508533949315,1.6165269408112017,1.2441494269109032,1.0742610999870157,1.2831078419372977,1.1082208379374519,1.04835977883837,1.1125701400352943,1.1485028858908881,1.1613982163920293,1.0202366202766904,1.0819069655474283,1.1692020234994374,1.1028301381755576,1.2064464214167363,128.25924461832602,97.42572467498383,119.54098771650276,101.59780227511406,124.45021719624437,137.0729500639159,110.98808628913679,130.24693171974937,124.47590303523215,13.957810371240853
195,1.6361613824683172,1.6308430330846766,1.4559831280288962,1.554268000386264,1.476022374210036,1.590082777447182,1.406912778575395,1.3827586228536757,1.0492843287256008,1.040508385669086,1.1110218219972174,1.1114993633973762,1.0559521284028344,1.1656681929993047,1.2687940426622248,1.0819347895498164,1.0530251055974902,1.1190930951436415,1.1073651143746401,1.107176795555178,111.02164405568658,129.96416545748335,108.91685372175439,105.28942530236074,122.31628753187299,120.3664281758287,93.09745277114403,126.77251794775579,50.26890300412525,6.278482075111854
197,1.5538811794106422,1.492414171721259,1.5047879261310373,1.4907556889932374,1.670973461346754,1.4968847799183298,1.6380192038258492,1.5546486527046135,1.217391246153842,1.0289711432150122,1.0499121666570357,0.9911252510088315,1.1975405740562712,1.1772906040159234,1.1880547406696358,1.2829455268514858,1.2005821592861587,1.1940382942661358,1.1866322539089322,1.0069096030486255,124.6040630619672,126.60546374924935,126.69726742261929,128.4834057436743,116.57034868990534,113.59766337138747,53.22927287617099,99.61377940117114,28.257950766928385,42.12304115502321
197,1.6100207343057404,1.4953107531939682,1.6154305165064964,1.6149002686693348,1.5930506655235313,1.5209548909756012,1.7605447403158418,1.392376613520921,0.9969230800185296,1.151903301248142,1.1494658908477469,1.1745622186170241,1.052252529588494,1.0017765443436417,1.0308823070706783,1.0011248406418272,1.031959363969528,1.0416666654465148,1.0348903744698181,1.189124909702626,128.299422294146,116.20310520594099,124.16322342034672,129.5222838866544,119.34381625246716,113.07916640960029,61.05532794765776,127.08377283480591,15.949725918933286,22.678209123386207
199,1.4867996840833215,1.5438659044229228,1.5583769484504502,1.5001339625397212,1.537527689254234,1.4004790742484565,1.525704110840029,1.3700325321755662,1.2656927591487654,1.062236795660607,1.199520551866662,1.2995690882204898,1.2184287521543087,1.1907988627709403,1.0692199003054454,1.1008332567605825,1.0819559864082813,1.0766881835329893,1.2739880406084023,1.1152137995477076,116.08938586620424,120.25588250490766,106.20384938993243,117.61521561498456,133.49035484730155,116.1531513691744,125.67841998971724,81.97879908457926,16.773382894875937,65.24401454630642
